0.93075	0.897587	0.00469141	0.00980234	0.087919	32.4573	108.499	107.904	100.916	0.267621	0.224402
0.949	0.89754	0.00472127	0.00980163	0.0879369	32.4571	108.501	107.906	100.916	0.267595	0.224378
0.96725	0.897493	0.00475101	0.00980103	0.0879547	32.457	108.504	107.907	100.916	0.267573	0.224357
0.9855	0.897446	0.00478065	0.00980054	0.0879726	32.4569	108.506	107.909	100.916	0.267554	0.224337
1.00375	0.897399	0.00481017	0.00980015	0.0879905	32.4568	108.508	107.911	100.916	0.267537	0.22432
1.022	0.897352	0.00483958	0.00979988	0.0880084	32.4567	108.51	107.913	100.916	0.267524	0.224305
1.04025	0.897305	0.00486888	0.00979971	0.0880263	32.4565	108.512	107.915	100.916	0.267514	0.224291
1.0585	0.897258	0.00489808	0.00979965	0.0880442	32.4564	108.515	107.916	100.916	0.267506	0.22428
1.07675	0.897211	0.00492716	0.0097997	0.0880621	32.4563	108.517	107.918	100.916	0.267501	0.224271
1.095	0.897164	0.00495614	0.00979985	0.0880799	32.4562	108.519	107.92	100.916	0.2675	0.224264
1.11325	0.897117	0.00498501	0.00980011	0.0880978	32.4561	108.521	107.922	100.916	0.267501	0.224259
1.1315	0.89707	0.00501377	0.00980047	0.0881157	32.456	108.523	107.924	100.916	0.267505	0.224256
1.14975	0.897023	0.00504243	0.00980094	0.0881336	32.4558	108.525	107.925	100.916	0.267512	0.224255
1.168	0.896976	0.00507098	0.00980151	0.0881515	32.4557	108.528	107.927	100.916	0.267521	0.224256
1.18625	0.896929	0.00509943	0.00980218	0.0881694	32.4556	108.53	107.929	100.916	0.267534	0.22426
1.2045	0.896882	0.00512778	0.00980296	0.0881873	32.4555	108.532	107.931	100.916	0.267549	0.224265
1.22275	0.896835	0.00515602	0.00980383	0.0882052	32.4554	108.534	107.933	100.916	0.267567	0.224272
1.241	0.896788	0.00518416	0.00980481	0.088223	32.4552	108.536	107.935	100.916	0.267588	0.224281
1.25925	0.896741	0.0052122	0.00980589	0.0882409	32.4551	108.539	107.936	100.916	0.267611	0.224292
1.2775	0.896694	0.00524014	0.00980707	0.0882588	32.455	108.541	107.938	100.916	0.267638	0.224304
1.29575	0.896647	0.00526798	0.00980835	0.0882767	32.4549	108.543	107.94	100.916	0.267667	0.224319
1.314	0.8966	0.00529572	0.00980972	0.0882946	32.4547	108.545	107.942	100.916	0.267698	0.224336
1.33225	0.896553	0.00532336	0.0098112	0.0883125	32.4546	108.547	107.944	100.916	0.267733	0.224355
1.3505	0.896506	0.0053509	0.00981277	0.0883305	32.4545	108.55	107.946	100.916	0.26777	0.224375
1.36875	0.896459	0.00537834	0.00981444	0.0883484	32.4544	108.552	107.947	100.916	0.26781	0.224398
1.387	0.896412	0.00540569	0.00981621	0.0883663	32.4543	108.554	107.949	100.916	0.267852	0.224422
1.40525	0.896365	0.00543294	0.00981808	0.0883842	32.4541	108.556	107.951	100.916	0.267897	0.224448
1.4235	0.896318	0.0054601	0.00982004	0.0884021	32.454	108.558	107.953	100.916	0.267945	0.224476
1.44175	0.896271	0.00548716	0.00982209	0.08842	32.4539	108.561	107.955	100.916	0.267995	0.224506
1.46	0.896224	0.00551412	0.00982424	0.088438	32.4538	108.563	107.957	100.916	0.268048	0.224537
1.47825	0.896177	0.005541	0.00982649	0.0884559	32.4537	108.565	107.958	100.916	0.268103	0.224571
1.4965	0.89613	0.00556778	0.00982882	0.0884738	32.4535	108.567	107.96	100.916	0.268161	0.224606
1.51475	0.896083	0.00559446	0.00983125	0.0884918	32.4534	108.57	107.962	100.916	0.268221	0.224643
1.533	0.896035	0.00562106	0.00983378	0.0885097	32.4533	108.572	107.964	100.916	0.268284	0.224682
1.55125	0.895988	0.00564756	0.00983639	0.0885277	32.4532	108.574	107.966	100.916	0.26835	0.224723
1.5695	0.895941	0.00567398	0.0098391	0.0885456	32.4531	108.576	107.968	100.916	0.268418	0.224765
1.58775	0.895894	0.0057003	0.0098419	0.0885636	32.4529	108.578	107.969	100.916	0.268489	0.224809
1.606	0.895847	0.00572653	0.00984479	0.0885815	32.4528	108.581	107.971	100.916	0.268562	0.224855
1.62425	0.8958	0.00575268	0.00984777	0.0885995	32.4527	108.583	107.973	100.916	0.268637	0.224903
1.6425	0.895753	0.00577874	0.00985084	0.0886175	32.4526	108.585	107.975	100.916	0.268715	0.224952
1.66075	0.895706	0.00580471	0.009854	0.0886355	32.4525	108.587	107.977	100.916	0.268795	0.225003
1.679	0.895659	0.00583059	0.00985725	0.0886534	32.4523	108.59	107.979	100.916	0.268878	0.225056
1.69725	0.895612	0.00585638	0.00986059	0.0886714	32.4522	108.592	107.981	100.916	0.268963	0.225111
1.7155	0.895564	0.00588209	0.00986401	0.0886894	32.4521	108.594	107.982	100.916	0.269051	0.225167
1.73375	0.895517	0.00590772	0.00986752	0.0887074	32.452	108.596	107.984	100.916	0.269141	0.225225
